#GBE_category,GBE_ID,N,N_GBE,N_NBW,N_AFR,N_SAS,N_EAS,N_SMR,N_OTH,N_META,GBE_NAME,GBE_short_name,GBE_short_name_len
Bone-densitometry_of_heel,INI4124,196838,129224,10627,3586,5069,531,16493,12122,177652,Heel_bone_mineral_density_(BMD)_(right),Heel bone mineral density (BMD) (R),35
Bone-densitometry_of_heel,INI4125,196968,129294,10633,3592,5078,531,16506,12137,177771,"Heel_bone_mineral_density_(BMD)_T-score,_automated_(right)","Heel bone mineral density (BMD) T-score, automated (R)",54
Bone-densitometry_of_heel,INI77,42732,29048,2529,368,413,117,3766,2598,38839,"Heel_bone_ultrasound_T-score,_manual_entry","Heel bone ultrasound T-score, manual entry",42
Bone-densitometry_of_heel,INI78,279098,194361,12376,2253,2327,533,26294,14682,252826,"Heel_bone_mineral_density_(BMD)_T-score,_automated","Heel bone mineral density (BMD) T-score, automated",50
Brain_MRI,BIN_FC30012187,1474,1030,48,10,20,1,127,82,1317,Brain_MRI_measuring_method,Brain MRI measuring method,26
Brain_MRI,BIN12139,679,472,32,1,3,1,76,26,606,Believed_safe_to_perform_brain_MRI_scan,Believed safe to perform brain MRI scan,39
Brain_MRI,BIN12188,37577,26331,1633,183,307,77,3421,1907,33859,Brain_MRI_measurement_completed,Brain MRI measurement completed,31
cancer,cancer1001,3900,2585,210,32,28,5,368,200,3363,lung_cancer,Lung cancer,11
cancer,cancer1002,18608,12366,954,126,161,37,1639,1014,16136,breast_cancer,Breast cancer,13
cancer,cancer1003,32288,23144,1649,12,21,7,3024,1185,29002,skin_cancer,Skin cancer,11
cancer,cancer1005,183,126,7,2,2,0,18,14,158,salivary_gland_cancer,Salivary gland cancer,21
cancer,cancer1018,1047,710,53,11,10,2,124,33,867,stomach_cancer,Stomach cancer,14
cancer,cancer1024,855,568,28,15,14,4,82,52,702,liver/hepatocellular_cancer,Liver/hepatocellular cancer,27
cancer,cancer1025,398,281,17,2,6,1,37,15,333,gallbladder/bile_duct_cancer,Gallbladder/bile duct cancer,28
cancer,cancer1035,3328,2323,156,12,28,1,311,168,2958,bladder_cancer,Bladder cancer,14
cancer,cancer1037,7809,5288,434,52,36,11,690,432,6844,female_genital_tract_cancer,Female genital tract cancer,27
cancer,cancer1038,5270,3794,199,68,31,3,475,264,4732,male_genital_tract_cancer,Male genital tract cancer,25
cancer,cancer1041,4330,2959,231,28,14,4,372,261,3823,cervical_cancer,Cervical cancer,15
cancer,cancer1043,225,148,14,1,2,0,21,14,183,vulval_cancer,Vulval cancer,13
cancer,cancer1044,11054,7841,441,199,78,9,980,531,9992,prostate_cancer,Prostate cancer,15
cancer,cancer1045,957,689,36,1,5,0,86,47,822,testicular_cancer,Testicular cancer,17
cancer,cancer1059,6424,4618,347,2,3,4,587,232,5784,malignant_melanoma,Malignant melanoma,18
cancer,cancer1060,28880,20707,1442,11,19,4,2725,1053,25927,non-melanoma_skin_cancer,Non-melanoma skin cancer,24
cancer,cancer1065,897,570,57,15,12,3,82,65,717,thyroid_cancer,Thyroid cancer,14
cancer,cancer1068,385,267,17,4,3,0,29,23,319,sarcoma/fibrosarcoma,Sarcoma/fibrosarcoma,20
cancer,cancer1074,505,362,24,4,4,0,42,16,420,acute_myeloid_leukaemia,Acute myeloid leukaemia,23
Cancer_register,INI40008,89766,62364,4144,586,544,104,8245,4175,80162,Age_at_cancer_diagnosis,Age at cancer diagnosis,23
Carotid_ultrasound,INI22670,25737,18174,880,113,206,56,2418,1247,23094,Minimum_carotid_IMT_(intima-medial_thickness)_at_120_degrees,Minimum carotid IMT (intima-medial thickness) at 120 degrees,60
Carotid_ultrasound,INI22671,25737,18174,880,113,206,56,2418,1247,23094,Mean_carotid_IMT_(intima-medial_thickness)_at_120_degrees,Mean carotid IMT (intima-medial thickness) at 120 degrees,57
Carotid_ultrasound,INI22672,25737,18174,880,113,206,56,2418,1247,23094,Maximum_carotid_IMT_(intima-medial_thickness)_at_120_degrees,Maximum carotid IMT (intima-medial thickness) at 120 degrees,60
Carotid_ultrasound,INI22673,25845,18258,886,113,209,56,2425,1248,23195,Minimum_carotid_IMT_(intima-medial_thickness)_at_150_degrees,Minimum carotid IMT (intima-medial thickness) at 150 degrees,60
Carotid_ultrasound,INI22674,25845,18258,886,113,209,56,2425,1248,23195,Mean_carotid_IMT_(intima-medial_thickness)_at_150_degrees,Mean carotid IMT (intima-medial thickness) at 150 degrees,57
Cognitive_function,BIN_FC10020171,13897,9194,847,144,177,59,1153,907,12481,FI4_:_positional_arithmetic,FI4 : positional arithmetic,27
Cognitive_function,BIN_FC10020173,53208,37190,2756,262,355,70,4638,2978,48249,FI5_:_family_relationship_calculation,FI5 : family relationship calculation,37
Cognitive_function,BIN_FC10020175,26869,18473,1402,161,234,60,2428,1525,24283,FI6_:_conditional_arithmetic,FI6 : conditional arithmetic,28
Cognitive_function,BIN_FC10020179,19324,13547,1023,87,98,14,1677,1072,17518,FI8_:_chained_arithmetic,FI8 : chained arithmetic,24
Cognitive_function,BIN_FC10020181,11116,8004,456,32,27,5,980,566,10065,FI9_:_concept_interpolation,FI9 : concept interpolation,27
Cognitive_function,INI20016,204713,136544,10867,3281,3964,519,17361,11957,184493,Fluid_intelligence_score,Fluid intelligence score,24
Cognitive_function,INI20191,123621,86713,6510,605,849,226,10559,6912,112374,Fluid_intelligence_score,Fluid intelligence score,24
Death_register,INI40007,20442,13799,926,160,221,26,1975,1008,18115,Age_at_death,Age at death,12
Diet_by_24-hour_recall,BIN_FC20100920,49013,34719,2387,247,366,53,4214,2631,44617,"Skimmed_milk_(Diet,_24hr_recall,_Online_follow-up)","Skimmed milk (Diet, 24hr recall, Online follow-up)",50
Diet_by_24-hour_recall,BIN_FC60100920,1728,1144,124,33,13,3,118,147,1579,"Goat/sheep_milk_(Diet,_24hr_recall,_Online_follow-up)","Goat/sheep milk (Diet, 24hr recall, Online follow-up)",53
Diet_by_24-hour_recall,BIN100240,161624,113691,8832,962,1117,276,13674,8939,147491,Coffee_consumed,Coffee consumed,15
Diet_by_24-hour_recall,BIN100260,97522,69808,3992,606,737,169,8598,4843,88753,"Added_milk_to_instant_coffee_always_(Diet,_24hr_recall,_Online_follow-up)","Added milk to instant coffee always (Diet, 24hr recall, Online follow-up)",73
Diet_by_24-hour_recall,BIN100280,42917,30404,2747,96,173,61,3446,2433,39264,"Added_milk_to_filtered_coffee_always_(Diet,_24hr_recall,_Online_follow-up)","Added milk to filtered coffee always (Diet, 24hr recall, Online follow-up)",74
Diet_by_24-hour_recall,BIN100360,29435,21195,1147,218,156,39,2526,1446,26727,"Decaffeinated_coffee_always_(Diet,_24hr_recall,_Online_follow-up)","Decaffeinated coffee always (Diet, 24hr recall, Online follow-up)",65
Diet_by_24-hour_recall,BIN100480,5509,3728,406,67,23,10,455,370,5049,"Added_milk_to_rooibos_tea_always_(Diet,_24hr_recall,_Online_follow-up)","Added milk to rooibos tea always (Diet, 24hr recall, Online follow-up)",70
Diet_by_24-hour_recall,BIN100580,131864,93627,7198,723,706,158,11246,6892,120550,Alcohol_consumed,Alcohol consumed,16
Diet_by_24-hour_recall,BIN102080,119323,83780,6508,757,1101,192,10033,6449,108820,Yogurt/ice-cream_consumers,Yogurt/ice-cream consumers,26
Diet_by_24-hour_recall,BIN102800,128372,90021,7516,657,867,172,10703,7268,117204,Cheese_consumers,Cheese consumers,16
Diet_by_24-hour_recall,BIN102930,77974,53831,4446,664,744,228,6572,4628,71113,Egg_consumers,Egg consumers,13
Diet_by_24-hour_recall,BIN104400,186746,129411,10314,1672,2054,418,15716,10567,170152,Fruit_consumers,Fruit consumers,15
Diet_by_24-hour_recall,INI100010,211016,145980,11475,2091,2353,450,17832,12042,192223,Portion_size,Portion size,12
Diet_by_24-hour_recall,INI100160,43603,30390,2080,444,451,51,3725,2532,39673,"Low_calorie_drink_intake_(Diet,_24hr_recall,_Online_follow-up)","Low calorie drink intake (Diet, 24hr recall, Online follow-up)",62
Diet_by_24-hour_recall,INI100180,44614,30856,2160,670,531,85,3694,2728,40724,"Squash_intake_(Diet,_24hr_recall,_Online_follow-up)","Squash intake (Diet, 24hr recall, Online follow-up)",51
Diet_by_24-hour_recall,INI100190,76237,53794,3906,671,710,149,6397,4138,69765,"Orange_juice_intake_(Diet,_24hr_recall,_Online_follow-up)","Orange juice intake (Diet, 24hr recall, Online follow-up)",57
Diet_by_24-hour_recall,INI100230,16482,10278,1163,417,539,80,1320,1241,15038,"Dairy_smoothie_intake_(Diet,_24hr_recall,_Online_follow-up)","Dairy smoothie intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI100250,117070,83584,4951,756,832,200,10253,5974,106550,"Instant_coffee_intake_(Diet,_24hr_recall,_Online_follow-up)","Instant coffee intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI100270,61851,43714,4141,145,218,88,4872,3628,56806,"Filtered_coffee_intake_(Diet,_24hr_recall,_Online_follow-up)","Filtered coffee intake (Diet, 24hr recall, Online follow-up)",60
Diet_by_24-hour_recall,INI100290,19234,13376,1312,113,98,27,1468,1197,17591,"Cappuccino_intake_(Diet,_24hr_recall,_Online_follow-up)","Cappuccino intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI100300,18282,12773,1134,51,117,31,1519,1020,16645,"Latte_intake_(Diet,_24hr_recall,_Online_follow-up)","Latte intake (Diet, 24hr recall, Online follow-up)",50
Diet_by_24-hour_recall,INI100310,8114,5135,1097,31,38,8,578,642,7521,"Espresso_intake_(Diet,_24hr_recall,_Online_follow-up)","Espresso intake (Diet, 24hr recall, Online follow-up)",53
Diet_by_24-hour_recall,INI100400,157836,110637,7823,1074,1905,310,13497,8484,143730,"Standard_tea_intake_(Diet,_24hr_recall,_Online_follow-up)","Standard tea intake (Diet, 24hr recall, Online follow-up)",57
Diet_by_24-hour_recall,INI100410,11460,7663,994,138,55,25,902,763,10540,"Rooibos_tea_intake_(Diet,_24hr_recall,_Online_follow-up)","Rooibos tea intake (Diet, 24hr recall, Online follow-up)",56
Diet_by_24-hour_recall,INI100420,19128,12341,1504,260,272,163,1528,1398,17466,"Green_tea_intake_(Diet,_24hr_recall,_Online_follow-up)","Green tea intake (Diet, 24hr recall, Online follow-up)",54
Diet_by_24-hour_recall,INI100430,30031,19773,2449,464,210,87,2343,2098,27424,"Herbal_tea_intake_(Diet,_24hr_recall,_Online_follow-up)","Herbal tea intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI100440,12268,8239,767,123,104,51,1001,877,11162,"Other_tea_intake_(Diet,_24hr_recall,_Online_follow-up)","Other tea intake (Diet, 24hr recall, Online follow-up)",54
Diet_by_24-hour_recall,INI100490,25615,16519,1473,665,856,66,2047,1733,23359,"Intake_of_sugar_added_to_tea_(Diet,_24hr_recall,_Online_follow-up)","Intake of sugar added to tea (Diet, 24hr recall, Online follow-up)",66
Diet_by_24-hour_recall,INI100500,13955,9493,665,157,269,18,1245,807,12654,"Intake_of_artificial_sweetener_added_to_tea_(Diet,_24hr_recall,_Online_follow-up)","Intake of artificial sweetener added to tea (Diet, 24hr recall, Online follow-up)",81
Diet_by_24-hour_recall,INI100520,15165,10357,892,177,290,35,1246,868,13865,"Milk_intake_(Diet,_24hr_recall,_Online_follow-up)","Milk intake (Diet, 24hr recall, Online follow-up)",49
Diet_by_24-hour_recall,INI100530,7907,5322,449,122,135,25,599,514,7166,"Flavoured_milk_intake_(Diet,_24hr_recall,_Online_follow-up)","Flavoured milk intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI100670,48891,34998,2879,173,142,51,4030,2615,44888,"White_wine_intake_(Diet,_24hr_recall,_Online_follow-up)","White wine intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI100770,50526,35256,2720,455,463,104,4245,2719,45962,"Porridge_intake_(Diet,_24hr_recall,_Online_follow-up)","Porridge intake (Diet, 24hr recall, Online follow-up)",53
Diet_by_24-hour_recall,INI100800,46506,33141,2627,160,270,80,3766,2626,42670,"Muesli_intake_(Diet,_24hr_recall,_Online_follow-up)","Muesli intake (Diet, 24hr recall, Online follow-up)",51
Diet_by_24-hour_recall,INI100810,13646,9682,707,83,107,34,1121,774,12508,"Oat_crunch_intake_(Diet,_24hr_recall,_Online_follow-up)","Oat crunch intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI100820,10625,7598,374,88,134,15,874,580,9648,"Sweetened_cereal_intake_(Diet,_24hr_recall,_Online_follow-up)","Sweetened cereal intake (Diet, 24hr recall, Online follow-up)",61
Diet_by_24-hour_recall,INI100840,29545,21307,1261,150,202,33,2574,1421,26948,"Bran_cereal_intake_(Diet,_24hr_recall,_Online_follow-up)","Bran cereal intake (Diet, 24hr recall, Online follow-up)",56
Diet_by_24-hour_recall,INI100900,41522,29340,1848,422,395,66,3538,2212,37821,"Intake_of_sugar_added_to_cereal_(Diet,_24hr_recall,_Online_follow-up)","Intake of sugar added to cereal (Diet, 24hr recall, Online follow-up)",69
Diet_by_24-hour_recall,INI100950,161016,112681,8545,1268,1592,310,13657,8829,146882,"Sliced_bread_intake_(Diet,_24hr_recall,_Online_follow-up)","Sliced bread intake (Diet, 24hr recall, Online follow-up)",57
Diet_by_24-hour_recall,INI101020,36989,25752,2379,259,309,48,3029,2240,34016,"Baguette_intake_(Diet,_24hr_recall,_Online_follow-up)","Baguette intake (Diet, 24hr recall, Online follow-up)",53
Diet_by_24-hour_recall,INI101090,14825,10080,904,108,197,20,1244,971,13524,"Bap_intake_(Diet,_24hr_recall,_Online_follow-up)","Bap intake (Diet, 24hr recall, Online follow-up)",48
Diet_by_24-hour_recall,INI101160,55756,39649,2704,296,292,96,4730,2954,50721,"Bread_roll_intake_(Diet,_24hr_recall,_Online_follow-up)","Bread roll intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI101230,8824,5770,449,63,469,15,697,570,8018,"Naan_bread_intake_(Diet,_24hr_recall,_Online_follow-up)","Naan bread intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI101240,8404,5986,377,60,77,14,729,420,7649,"Garlic_bread_intake_(Diet,_24hr_recall,_Online_follow-up)","Garlic bread intake (Diet, 24hr recall, Online follow-up)",57
Diet_by_24-hour_recall,INI101430,38085,27447,1679,154,170,56,3278,1858,34642,"Number_of_bread_rolls_with__butter/margarine_(Diet,_24hr_recall,_Online_follow-up)","# of bread rolls with  butter/margarine (Diet, 24hr recall, Online follow-up)",77
Diet_by_24-hour_recall,INI101970,20697,15097,857,89,77,41,1793,966,18920,"Double_crust_pastry_intake_(Diet,_24hr_recall,_Online_follow-up)","Double crust pastry intake (Diet, 24hr recall, Online follow-up)",64
Diet_by_24-hour_recall,INI101980,18688,13547,821,70,89,26,1571,896,17020,"Single_crust_pastry_intake_(Diet,_24hr_recall,_Online_follow-up)","Single crust pastry intake (Diet, 24hr recall, Online follow-up)",64
Diet_by_24-hour_recall,INI102000,14913,10320,874,105,218,24,1190,885,13616,"Pizza_intake_(Diet,_24hr_recall,_Online_follow-up)","Pizza intake (Diet, 24hr recall, Online follow-up)",50
Diet_by_24-hour_recall,INI102050,9618,6192,873,142,198,39,716,729,8889,"Croissant_intake_(Diet,_24hr_recall,_Online_follow-up)","Croissant intake (Diet, 24hr recall, Online follow-up)",54
Diet_by_24-hour_recall,INI102060,8919,5990,681,90,106,30,707,590,8194,"Danish_pastry_intake_(Diet,_24hr_recall,_Online_follow-up)","Danish pastry intake (Diet, 24hr recall, Online follow-up)",58
Diet_by_24-hour_recall,INI102070,19536,14033,854,119,119,41,1658,898,17722,"Scone_intake_(Diet,_24hr_recall,_Online_follow-up)","Scone intake (Diet, 24hr recall, Online follow-up)",50
Diet_by_24-hour_recall,INI102090,97464,68417,5393,605,890,144,8192,5229,88870,"Yogurt_intake_(Diet,_24hr_recall,_Online_follow-up)","Yogurt intake (Diet, 24hr recall, Online follow-up)",51
Diet_by_24-hour_recall,INI102140,16826,12051,677,98,139,17,1521,808,15311,"Milk-based_pudding_intake_(Diet,_24hr_recall,_Online_follow-up)","Milk-based pudding intake (Diet, 24hr recall, Online follow-up)",63
Diet_by_24-hour_recall,INI102150,9801,7002,567,32,74,20,795,539,9029,"Other_milk-based_pudding_intake_(Diet,_24hr_recall,_Online_follow-up)","Other milk-based pudding intake (Diet, 24hr recall, Online follow-up)",69
Diet_by_24-hour_recall,INI102180,21337,15356,990,139,125,38,1814,1045,19507,"Fruitcake_intake_(Diet,_24hr_recall,_Online_follow-up)","Fruitcake intake (Diet, 24hr recall, Online follow-up)",54
Diet_by_24-hour_recall,INI102190,50709,36489,2264,297,335,81,4155,2639,46260,"Cake_intake_(Diet,_24hr_recall,_Online_follow-up)","Cake intake (Diet, 24hr recall, Online follow-up)",49
Diet_by_24-hour_recall,INI102210,9834,6994,457,72,76,17,804,507,8927,"Sponge_pudding_intake_(Diet,_24hr_recall,_Online_follow-up)","Sponge pudding intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI102220,10112,7163,563,52,78,24,834,509,9223,"Cheesecake_intake_(Diet,_24hr_recall,_Online_follow-up)","Cheesecake intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI102230,36070,25643,1778,158,238,73,3129,1914,32933,"Other_dessert_intake_(Diet,_24hr_recall,_Online_follow-up)","Other dessert intake (Diet, 24hr recall, Online follow-up)",58
Diet_by_24-hour_recall,INI102290,22611,15505,1705,78,166,47,1829,1399,20729,"Dark_chocolate_intake_(Diet,_24hr_recall,_Online_follow-up)","Dark chocolate intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI102340,30068,21804,1265,114,184,35,2616,1439,27457,"Chocolate-covered_biscuits_intake_(Diet,_24hr_recall,_Online_follow-up)","Chocolate-covered biscuits intake (Diet, 24hr recall, Online follow-up)",71
Diet_by_24-hour_recall,INI102350,37744,26874,1890,187,265,55,3126,2044,34441,"Chocolate_biscuits_intake_(Diet,_24hr_recall,_Online_follow-up)","Chocolate biscuits intake (Diet, 24hr recall, Online follow-up)",63
Diet_by_24-hour_recall,INI102360,63925,45310,3084,467,617,93,5474,3310,58355,"Sweet_biscuits_intake_(Diet,_24hr_recall,_Online_follow-up)","Sweet biscuits intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI102370,21597,15505,926,117,139,25,1829,1103,19644,"Cereal_bar_intake_(Diet,_24hr_recall,_Online_follow-up)","Cereal bar intake (Diet, 24hr recall, Online follow-up)",55
Diet_by_24-hour_recall,INI102410,14434,9743,849,186,299,57,1204,937,13275,"Salted_peanuts_intake_(Diet,_24hr_recall,_Online_follow-up)","Salted peanuts intake (Diet, 24hr recall, Online follow-up)",59
Diet_by_24-hour_recall,INI102420,3745,2379,263,85,82,33,309,271,3422,"Unsalted_peanuts_intake_(Diet,_24hr_recall,_Online_follow-up)","Unsalted peanuts intake (Diet, 24hr recall, Online follow-up)",61
Diet_by_24-hour_recall,INI102440,27026,18244,1891,173,346,97,2191,1774,24716,"Unsalted_nuts_intake_(Diet,_24hr_recall,_Online_follow-up)","Unsalted nuts intake (Diet, 24hr recall, Online follow-up)",58
Diet_by_24-hour_recall,INI102450,11989,7934,949,81,145,46,954,839,10948,"Seeds_intake_(Diet,_24hr_recall,_Online_follow-up)","Seeds intake (Diet, 24hr recall, Online follow-up)",50
Diet_by_24-hour_recall,INI102490,14814,9969,1148,69,102,21,1166,1140,13615,"Olives_intake_(Diet,_24hr_recall,_Online_follow-up)","Olives intake (Diet, 24hr recall, Online follow-up)",51
Diet_by_24-hour_recall,INI102540,20802,14844,1100,94,92,32,1768,1120,19050,"Canned_soup_intake_(Diet,_24hr_recall,_Online_follow-up)","Canned soup intake (Diet, 24hr recall, Online follow-up)",56
Diet_by_24-hour_recall,INI102620,34435,23243,2464,353,238,153,2838,2193,31482,"Homemade_soup_intake_(Diet,_24hr_recall,_Online_follow-up)","Homemade soup intake (Diet, 24hr recall, Online follow-up)",58
Diet_by_24-hour_recall,INI102780,2659,1627,284,42,64,18,179,226,2440,"Other_grain_intake_(Diet,_24hr_recall,_Online_follow-up)","Other grain intake (Diet, 24hr recall, Online follow-up)",56
Diet_by_24-hour_recall,INI102840,12940,9255,864,18,33,11,1018,722,11910,"Blue_cheese_intake_(Diet,_24hr_recall,_Online_follow-up)","Blue cheese intake (Diet, 24hr recall, Online follow-up)",56
