#trait	split	trait_name	R2	other_metric	covariates
GBE_INI30080	INI30080_non_british_white	Platelet count	0.219726934698833		
GBE_INI30080	INI30080_s_asian	Platelet count	0.153003527989823		
GBE_INI30080	INI30080_e_asian	Platelet count	0.0984582483143909		
GBE_INI30080	INI30080_african	Platelet count	0.0488092248775265		
GBE_INI30080	INI30080_test	Platelet count	0.266989374064509	Diff R2 (full-covars) = 0.208815744399799	age, sex Genotype PCs
GBE_INI30080	INI30080_non_british_white	Platelet count	0.2639736332222	Diff R2 (full-covars) = 0.215729117638173	age, sex Genotype PCs
GBE_INI30080	INI30080_s_asian	Platelet count	0.240881161601026	Diff R2 (full-covars) = 0.151687254155541	age, sex Genotype PCs
GBE_INI30080	INI30080_e_asian	Platelet count	0.143976317133784	Diff R2 (full-covars) = 0.0941352985170428	age, sex Genotype PCs
GBE_INI30080	INI30080_african	Platelet count	0.13129215883629	Diff R2 (full-covars) = 0.0442253243392331	age, sex Genotype PCs
GBE_INI49	INI49_test	Hip circumference	0.0953644015970475		
GBE_INI49	INI49_non_british_white	Hip circumference	0.0931784662237747		
GBE_INI49	INI49_s_asian	Hip circumference	0.0534122862728326		
GBE_INI49	INI49_e_asian	Hip circumference	0.0489862699023702		
GBE_INI49	INI49_african	Hip circumference	0.0221397282312054		
GBE_INI49	INI49_test	Hip circumference	0.096547964706971	Diff R2 (full-covars) = 0.0955162459060572	age, sex Genotype PCs
GBE_INI49	INI49_non_british_white	Hip circumference	0.0990713015833785	Diff R2 (full-covars) = 0.0906271693614993	age, sex Genotype PCs
GBE_INI49	INI49_s_asian	Hip circumference	0.0950468076070583	Diff R2 (full-covars) = 0.0549546469950414	age, sex Genotype PCs
GBE_INI49	INI49_e_asian	Hip circumference	0.124818227398017	Diff R2 (full-covars) = 0.0309818412153828	age, sex Genotype PCs
GBE_INI49	INI49_african	Hip circumference	0.0792677083354561	Diff R2 (full-covars) = 0.0177943522614966	age, sex Genotype PCs
GBE_QT_FC1001697	QT_FC1001697_test	Comparative height size at age 10	0.146124185846449		
GBE_QT_FC1001697	QT_FC1001697_non_british_white	Comparative height size at age 10	0.138479160394576		
GBE_QT_FC1001697	QT_FC1001697_s_asian	Comparative height size at age 10	0.0560611813358013		
GBE_QT_FC1001697	QT_FC1001697_e_asian	Comparative height size at age 10	0.0356778522024195		
GBE_QT_FC1001697	QT_FC1001697_african	Comparative height size at age 10	0.0148976844060762		
GBE_QT_FC1001697	QT_FC1001697_test	Comparative height size at age 10	0.147140640823238	Diff R2 (full-covars) = 0.145069495959348	age, sex Genotype PCs
GBE_QT_FC1001697	QT_FC1001697_non_british_white	Comparative height size at age 10	0.136579338160319	Diff R2 (full-covars) = 0.12631610940056	age, sex Genotype PCs
GBE_QT_FC1001697	QT_FC1001697_s_asian	Comparative height size at age 10	0.0592648480758966	Diff R2 (full-covars) = 0.0522792746807441	age, sex Genotype PCs
GBE_QT_FC1001697	QT_FC1001697_e_asian	Comparative height size at age 10	0.0518937581199676	Diff R2 (full-covars) = 0.0293746816538199	age, sex Genotype PCs
GBE_QT_FC1001697	QT_FC1001697_african	Comparative height size at age 10	0.020688443476009	Diff R2 (full-covars) = 0.0116696588497153	age, sex Genotype PCs
GBE_INI30100	INI30100_test	Mean platelet volume	0.36023518482933		
GBE_INI30100	INI30100_non_british_white	Mean platelet volume	0.357697163693011		
GBE_INI30100	INI30100_s_asian	Mean platelet volume	0.259738511341897		
GBE_INI30100	INI30100_e_asian	Mean platelet volume	0.205715956844098		
GBE_INI30100	INI30100_african	Mean platelet volume	0.107639853417549		
GBE_INI30100	INI30100_test	Mean platelet volume	0.361999835719411	Diff R2 (full-covars) = 0.36021386471299	age, sex Genotype PCs
GBE_INI30100	INI30100_non_british_white	Mean platelet volume	0.360447499857882	Diff R2 (full-covars) = 0.353317568211957	age, sex Genotype PCs
GBE_INI30100	INI30100_s_asian	Mean platelet volume	0.26488528171706	Diff R2 (full-covars) = 0.256056837954725	age, sex Genotype PCs
GBE_INI30100	INI30100_e_asian	Mean platelet volume	0.229819505793421	Diff R2 (full-covars) = 0.191201893213039	age, sex Genotype PCs
GBE_INI30100	INI30100_african	Mean platelet volume	0.115234339551372	Diff R2 (full-covars) = 0.10712835720542	age, sex Genotype PCs
GBE_INI23119	INI23119_test	Arm fat % (R)	0.0464832334092234		
GBE_INI23119	INI23119_non_british_white	Arm fat % (R)	0.0432355377304109		
GBE_INI23119	INI23119_s_asian	Arm fat % (R)	0.0234730017003004		
GBE_INI23119	INI23119_e_asian	Arm fat % (R)	0.0341505514521292		
GBE_INI23119	INI23119_african	Arm fat % (R)	0.00364518263574202		
GBE_INI23119	INI23119_test	Arm fat % (R)	0.508122119224911	Diff R2 (full-covars) = 0.0481953424231513	age, sex Genotype PCs
GBE_INI23119	INI23119_non_british_white	Arm fat % (R)	0.457045613395039	Diff R2 (full-covars) = 0.047991078356162	age, sex Genotype PCs
GBE_INI23119	INI23119_s_asian	Arm fat % (R)	0.629759605996592	Diff R2 (full-covars) = 0.0194022477102557	age, sex Genotype PCs
GBE_INI23119	INI23119_e_asian	Arm fat % (R)	0.462960625383458	Diff R2 (full-covars) = 0.00916708390556559	age, sex Genotype PCs
GBE_INI23119	INI23119_african	Arm fat % (R)	0.618758034598078	Diff R2 (full-covars) = 0.00119678076998608	age, sex Genotype PCs
GBE_INI23112	INI23112_test	Leg fat mass (R)	0.0615954523108747		
GBE_INI23112	INI23112_non_british_white	Leg fat mass (R)	0.0554788693944122		
GBE_INI23112	INI23112_s_asian	Leg fat mass (R)	0.0328640926224619		
GBE_INI23112	INI23112_e_asian	Leg fat mass (R)	0.0316903024127109		
GBE_INI23112	INI23112_african	Leg fat mass (R)	0.00646574511547465		
GBE_INI23112	INI23112_test	Leg fat mass (R)	0.378269538878401	Diff R2 (full-covars) = 0.0623012306484612	age, sex Genotype PCs
GBE_INI23112	INI23112_non_british_white	Leg fat mass (R)	0.339669051490043	Diff R2 (full-covars) = 0.057000434268954	age, sex Genotype PCs
GBE_INI23112	INI23112_s_asian	Leg fat mass (R)	0.449072610173628	Diff R2 (full-covars) = 0.024963188713325	age, sex Genotype PCs
GBE_INI23112	INI23112_e_asian	Leg fat mass (R)	0.467887213663872	Diff R2 (full-covars) = -0.000705193034101159	age, sex Genotype PCs
GBE_INI23112	INI23112_african	Leg fat mass (R)	0.438877922328026	Diff R2 (full-covars) = 0.00478486063432237	age, sex Genotype PCs
GBE_INI30770	INI30770_test	IGF-1	0.138007777765662		
GBE_INI30770	INI30770_non_british_white	IGF-1	0.134228189087006		
GBE_INI30770	INI30770_s_asian	IGF-1	0.087074796171059		
GBE_INI30770	INI30770_e_asian	IGF-1	0.0645943761770302		
GBE_INI30770	INI30770_african	IGF-1	0.0390618849742424		
GBE_INI30770	INI30770_test	IGF-1	0.205904749199972	Diff R2 (full-covars) = 0.138849518223986	age, sex Genotype PCs
GBE_INI30770	INI30770_non_british_white	IGF-1	0.224079700197922	Diff R2 (full-covars) = 0.128511944390382	age, sex Genotype PCs
GBE_INI30770	INI30770_s_asian	IGF-1	0.194967449529433	Diff R2 (full-covars) = 0.0892668533328233	age, sex Genotype PCs
GBE_INI30770	INI30770_e_asian	IGF-1	0.186826975678382	Diff R2 (full-covars) = 0.0506209818362901	age, sex Genotype PCs
GBE_INI30770	INI30770_african	IGF-1	0.115589496411794	Diff R2 (full-covars) = 0.0323224498020997	age, sex Genotype PCs
GBE_INI30880	INI30880_test	Urate	0.104185698393576		
GBE_INI30880	INI30880_non_british_white	Urate	0.0904847106940065		
GBE_INI30880	INI30880_s_asian	Urate	0.0741518359763655		
GBE_INI30880	INI30880_e_asian	Urate	0.0613757423364226		
GBE_INI30880	INI30880_african	Urate	0.0446971362915693		
GBE_INI30880	INI30880_test	Urate	0.378952267499405	Diff R2 (full-covars) = 0.105386337607514	age, sex Genotype PCs
GBE_INI30880	INI30880_non_british_white	Urate	0.401636460084647	Diff R2 (full-covars) = 0.0884637620188706	age, sex Genotype PCs
GBE_INI30880	INI30880_s_asian	Urate	0.292082072830861	Diff R2 (full-covars) = 0.0720149257929361	age, sex Genotype PCs
GBE_INI30880	INI30880_e_asian	Urate	0.343631743022383	Diff R2 (full-covars) = 0.0612015393929613	age, sex Genotype PCs
GBE_INI30880	INI30880_african	Urate	0.277049580687665	Diff R2 (full-covars) = 0.0442528021519188	age, sex Genotype PCs
GBE_INI46	INI46_test	Hand grip strength (L)	0.0144098811845706		
GBE_INI46	INI46_non_british_white	Hand grip strength (L)	0.010745708321181		
GBE_INI46	INI46_s_asian	Hand grip strength (L)	0.00871294657929345		
GBE_INI46	INI46_e_asian	Hand grip strength (L)	0.010759941268758		
GBE_INI46	INI46_african	Hand grip strength (L)	0.00155104470896255		
GBE_INI46	INI46_test	Hand grip strength (L)	0.57767633336235	Diff R2 (full-covars) = 0.0150949534643768	age, sex Genotype PCs
GBE_INI46	INI46_non_british_white	Hand grip strength (L)	0.544119369731696	Diff R2 (full-covars) = 0.0116854141668896	age, sex Genotype PCs
GBE_INI46	INI46_s_asian	Hand grip strength (L)	0.487974772365182	Diff R2 (full-covars) = 0.00538456436220924	age, sex Genotype PCs
GBE_INI46	INI46_e_asian	Hand grip strength (L)	0.517848851675721	Diff R2 (full-covars) = 0.00522466164532998	age, sex Genotype PCs
GBE_INI46	INI46_african	Hand grip strength (L)	0.461365326506015	Diff R2 (full-covars) = -0.000819190207257736	age, sex Genotype PCs
GBE_INI30200	INI30200_test	Neutrophill %	0.0793350384258547		
GBE_INI30200	INI30200_non_british_white	Neutrophill %	0.07288718458221		
GBE_INI30200	INI30200_s_asian	Neutrophill %	0.0444107464834452		
GBE_INI30200	INI30200_e_asian	Neutrophill %	0.0456382246856478		
GBE_INI30200	INI30200_african	Neutrophill %	0.0138251585515788		
GBE_INI30200	INI30200_test	Neutrophill %	0.0817681114171273	Diff R2 (full-covars) = 0.0794311754331544	age, sex Genotype PCs
GBE_INI30200	INI30200_non_british_white	Neutrophill %	0.0741519178796905	Diff R2 (full-covars) = 0.0716180537947729	age, sex Genotype PCs
GBE_INI30200	INI30200_s_asian	Neutrophill %	0.0503619871050774	Diff R2 (full-covars) = 0.0455412464306199	age, sex Genotype PCs
GBE_INI30200	INI30200_e_asian	Neutrophill %	0.0766203534691777	Diff R2 (full-covars) = 0.0434544791635955	age, sex Genotype PCs
GBE_INI30200	INI30200_african	Neutrophill %	0.0415607853816093	Diff R2 (full-covars) = 0.0134425213264885	age, sex Genotype PCs
GBE_INI47	INI47_test	Hand grip strength (R)	0.0153081410424235		
GBE_INI47	INI47_non_british_white	Hand grip strength (R)	0.0122882540710638		
GBE_INI47	INI47_s_asian	Hand grip strength (R)	0.00896721257132157		
GBE_INI47	INI47_e_asian	Hand grip strength (R)	0.00613394662860031		
GBE_INI47	INI47_african	Hand grip strength (R)	0.00239156876718986		
GBE_INI47	INI47_test	Hand grip strength (R)	0.576421058008342	Diff R2 (full-covars) = 0.0165639270240566	age, sex Genotype PCs
GBE_INI47	INI47_non_british_white	Hand grip strength (R)	0.55223208274302	Diff R2 (full-covars) = 0.0126725712527759	age, sex Genotype PCs
GBE_INI47	INI47_s_asian	Hand grip strength (R)	0.48203465571976	Diff R2 (full-covars) = 0.00822324004711572	age, sex Genotype PCs
GBE_INI47	INI47_e_asian	Hand grip strength (R)	0.528065146923031	Diff R2 (full-covars) = 0.00380751653968026	age, sex Genotype PCs
GBE_INI47	INI47_african	Hand grip strength (R)	0.46894201213988	Diff R2 (full-covars) = 0.00206039630732191	age, sex Genotype PCs
GBE_INI30830	INI30830_test	SHBG	0.108886735371322		
GBE_INI30830	INI30830_non_british_white	SHBG	0.095869084560656		
GBE_INI30830	INI30830_s_asian	SHBG	0.066714813215611		
GBE_INI30830	INI30830_e_asian	SHBG	0.0544366842343813		
GBE_INI30830	INI30830_african	SHBG	0.0419072493272318		
GBE_INI30830	INI30830_test	SHBG	0.268732081280854	Diff R2 (full-covars) = 0.108046694355063	age, sex Genotype PCs
GBE_INI30830	INI30830_non_british_white	SHBG	0.279171253645692	Diff R2 (full-covars) = 0.0948634441585565	age, sex Genotype PCs
GBE_INI30830	INI30830_s_asian	SHBG	0.194815204943646	Diff R2 (full-covars) = 0.0641352718886279	age, sex Genotype PCs
GBE_INI30830	INI30830_e_asian	SHBG	0.273123010903911	Diff R2 (full-covars) = 0.0586574404771067	age, sex Genotype PCs
GBE_INI30830	INI30830_african	SHBG	0.18738688381067	Diff R2 (full-covars) = 0.0385060674365578	age, sex Genotype PCs
GBE_INI30700	INI30700_test	Creatinine	0.0378081424060022		
GBE_INI30700	INI30700_non_british_white	Creatinine	0.035254678651496		
GBE_INI30700	INI30700_s_asian	Creatinine	0.0161111279348035		
GBE_INI30700	INI30700_e_asian	Creatinine	0.00983264210294951		
GBE_INI30700	INI30700_african	Creatinine	0.00566246998356131		
GBE_INI30700	INI30700_test	Creatinine	0.275207315581871	Diff R2 (full-covars) = 0.0378304055687495	age, sex Genotype PCs
GBE_INI30700	INI30700_non_british_white	Creatinine	0.26262808933161	Diff R2 (full-covars) = 0.0334542801830955	age, sex Genotype PCs
GBE_INI30700	INI30700_s_asian	Creatinine	0.224824192625711	Diff R2 (full-covars) = 0.0147475214264294	age, sex Genotype PCs
GBE_INI30700	INI30700_e_asian	Creatinine	0.31995906184233	Diff R2 (full-covars) = 0.0115334280660533	age, sex Genotype PCs
GBE_INI30700	INI30700_african	Creatinine	0.18541172673301	Diff R2 (full-covars) = 0.00513759929916122	age, sex Genotype PCs
GBE_INI30610	INI30610_test	Alkaline phosphatase	0.152044022387543		
GBE_INI30610	INI30610_non_british_white	Alkaline phosphatase	0.144506039219023		
GBE_INI30610	INI30610_s_asian	Alkaline phosphatase	0.148180008181516		
GBE_INI30610	INI30610_e_asian	Alkaline phosphatase	0.104193843101258		
GBE_INI30610	INI30610_african	Alkaline phosphatase	0.0350459712949935		
GBE_INI30610	INI30610_test	Alkaline phosphatase	0.179772290172689	Diff R2 (full-covars) = 0.151615968960582	age, sex Genotype PCs
GBE_INI30610	INI30610_non_british_white	Alkaline phosphatase	0.188195092025595	Diff R2 (full-covars) = 0.138409418717241	age, sex Genotype PCs
GBE_INI30610	INI30610_s_asian	Alkaline phosphatase	0.174880614995949	Diff R2 (full-covars) = 0.152187088654789	age, sex Genotype PCs
GBE_INI30610	INI30610_e_asian	Alkaline phosphatase	0.196423217424198	Diff R2 (full-covars) = 0.0953794483654638	age, sex Genotype PCs
GBE_INI30610	INI30610_african	Alkaline phosphatase	0.0639456338073092	Diff R2 (full-covars) = 0.0336402771781327	age, sex Genotype PCs
GBE_INI30190	INI30190_test	Monocyte %	0.0857376256902188		
GBE_INI30190	INI30190_non_british_white	Monocyte %	0.0816948457181369		
GBE_INI30190	INI30190_s_asian	Monocyte %	0.054230093449744		
GBE_INI30190	INI30190_e_asian	Monocyte %	0.048083360366719		
GBE_INI30190	INI30190_african	Monocyte %	0.0116233922018556		
GBE_INI30190	INI30190_test	Monocyte %	0.127445620629621	Diff R2 (full-covars) = 0.0852611882879799	age, sex Genotype PCs
GBE_INI30190	INI30190_non_british_white	Monocyte %	0.12441597681893	Diff R2 (full-covars) = 0.0803660591819245	age, sex Genotype PCs
GBE_INI30190	INI30190_s_asian	Monocyte %	0.124335684433564	Diff R2 (full-covars) = 0.055285509573523	age, sex Genotype PCs
GBE_INI30190	INI30190_e_asian	Monocyte %	0.100681069220422	Diff R2 (full-covars) = 0.0462790315222166	age, sex Genotype PCs
GBE_INI30190	INI30190_african	Monocyte %	0.0310748868485488	Diff R2 (full-covars) = 0.010677976872651	age, sex Genotype PCs
GBE_INI30620	INI30620_test	Alanine aminotransferase	0.0347655882555783		
GBE_INI30620	INI30620_non_british_white	Alanine aminotransferase	0.0257915887129153		
GBE_INI30620	INI30620_s_asian	Alanine aminotransferase	0.0283793220551944		
GBE_INI30620	INI30620_e_asian	Alanine aminotransferase	0.0227421324374746		
GBE_INI30620	INI30620_african	Alanine aminotransferase	0.00527441211791301		
GBE_INI30620	INI30620_test	Alanine aminotransferase	0.101551628227876	Diff R2 (full-covars) = 0.0354968510294024	age, sex Genotype PCs
GBE_INI30620	INI30620_non_british_white	Alanine aminotransferase	0.102118968680037	Diff R2 (full-covars) = 0.0247091762102513	age, sex Genotype PCs
GBE_INI30620	INI30620_s_asian	Alanine aminotransferase	0.11137401988576	Diff R2 (full-covars) = 0.0284668157371738	age, sex Genotype PCs
GBE_INI30620	INI30620_e_asian	Alanine aminotransferase	0.110484035204618	Diff R2 (full-covars) = 0.0223168851117628	age, sex Genotype PCs
GBE_INI30620	INI30620_african	Alanine aminotransferase	0.0998458514605447	Diff R2 (full-covars) = 0.00291076033390579	age, sex Genotype PCs
GBE_INI30890	INI30890_test	Vitamin D	0.0511077045756136		
GBE_INI30890	INI30890_non_british_white	Vitamin D	0.0489413814158972		
GBE_INI30890	INI30890_s_asian	Vitamin D	0.00392349708767366		
GBE_INI30890	INI30890_e_asian	Vitamin D	0.00590137293062726		
GBE_INI30890	INI30890_african	Vitamin D	0.0031881245963819		
GBE_INI30890	INI30890_test	Vitamin D	0.059875491794181	Diff R2 (full-covars) = 0.0511079609870899	age, sex Genotype PCs
GBE_INI30890	INI30890_non_british_white	Vitamin D	0.0585538084725544	Diff R2 (full-covars) = 0.0447179105174567	age, sex Genotype PCs
GBE_INI30890	INI30890_s_asian	Vitamin D	0.0380187788950825	Diff R2 (full-covars) = -0.0121470400602408	age, sex Genotype PCs
GBE_INI30890	INI30890_e_asian	Vitamin D	0.0483464677362196	Diff R2 (full-covars) = -0.00978362728914136	age, sex Genotype PCs
GBE_INI30890	INI30890_african	Vitamin D	0.0366957780858673	Diff R2 (full-covars) = -0.00822155175787018	age, sex Genotype PCs
GBE_INI30730	INI30730_test	Gamma glutamyltransferase	0.0389981993964936		
GBE_INI30730	INI30730_non_british_white	Gamma glutamyltransferase	0.0283726838838995		
GBE_INI30730	INI30730_s_asian	Gamma glutamyltransferase	0.0304953881360888		
GBE_INI30730	INI30730_e_asian	Gamma glutamyltransferase	0.0242355913395407		
GBE_INI30730	INI30730_african	Gamma glutamyltransferase	0.00972166474661431		
GBE_INI30730	INI30730_test	Gamma glutamyltransferase	0.0746041704687946	Diff R2 (full-covars) = 0.0387471606276461	age, sex Genotype PCs
GBE_INI30730	INI30730_non_british_white	Gamma glutamyltransferase	0.0759571820181402	Diff R2 (full-covars) = 0.0286917304929342	age, sex Genotype PCs
GBE_INI30730	INI30730_s_asian	Gamma glutamyltransferase	0.0667638430258461	Diff R2 (full-covars) = 0.0286097703852694	age, sex Genotype PCs
GBE_INI30730	INI30730_e_asian	Gamma glutamyltransferase	0.0566933833995315	Diff R2 (full-covars) = 0.0238686736489183	age, sex Genotype PCs
GBE_INI30730	INI30730_african	Gamma glutamyltransferase	0.0461497295110463	Diff R2 (full-covars) = 0.00846220129310574	age, sex Genotype PCs
GBE_INI30790	INI30790_test	Lipoprotein A	0.565491100601155		
GBE_INI30790	INI30790_non_british_white	Lipoprotein A	0.535181270734095		
GBE_INI30790	INI30790_s_asian	Lipoprotein A	0.135299849388246		
GBE_INI30790	INI30790_e_asian	Lipoprotein A	0.0280033776077217		
GBE_INI30790	INI30790_african	Lipoprotein A	0.0105037749675903		
GBE_INI30790	INI30790_test	Lipoprotein A	0.567908499958372	Diff R2 (full-covars) = 0.567621711257076	age, sex Genotype PCs
GBE_INI30790	INI30790_non_british_white	Lipoprotein A	0.535627547492602	Diff R2 (full-covars) = 0.53087264854603	age, sex Genotype PCs
GBE_INI30790	INI30790_s_asian	Lipoprotein A	0.140934770125994	Diff R2 (full-covars) = 0.13334476803098	age, sex Genotype PCs
GBE_INI30790	INI30790_e_asian	Lipoprotein A	0.031916324525204	Diff R2 (full-covars) = 0.024489426899682	age, sex Genotype PCs
GBE_INI30790	INI30790_african	Lipoprotein A	0.0181392759334263	Diff R2 (full-covars) = 0.00244749243454743	age, sex Genotype PCs
GBE_INI30660	INI30660_test	Direct bilirubin	0.202210497421786		
