#trait	split	trait_name	AUROC	other_metric	covariates
GBE_BIN_FC30001727	BIN_FC30001727_non_british_white	Ease of skin tanning (Get mildly or occasionally tanned)	0.644283143725115	Diff R2 (full-covars) = 0.0384115226247604	age, sex Genotype PCs
GBE_BIN_FC30001727	BIN_FC30001727_s_asian	Ease of skin tanning (Get mildly or occasionally tanned)	0.524799920200171	Diff R2 (full-covars) = -0.0151064137631006	age, sex Genotype PCs
GBE_BIN_FC30001727	BIN_FC30001727_e_asian	Ease of skin tanning (Get mildly or occasionally tanned)	0.545708638314956	Diff R2 (full-covars) = -0.0107384415825047	age, sex Genotype PCs
GBE_BIN_FC30001727	BIN_FC30001727_african	Ease of skin tanning (Get mildly or occasionally tanned)	0.523448023918019	Diff R2 (full-covars) = -0.0429145975173216	age, sex Genotype PCs
GBE_FH1065	FH1065_test	High BP (FH)	0.583234188442164		
GBE_FH1065	FH1065_non_british_white	High BP (FH)	0.574800594618438		
GBE_FH1065	FH1065_s_asian	High BP (FH)	0.570945273231122		
GBE_FH1065	FH1065_e_asian	High BP (FH)	0.556929069260607		
GBE_FH1065	FH1065_african	High BP (FH)	0.531262382107741		
GBE_FH1065	FH1065_test	High BP (FH)	0.586539121208479	Diff R2 (full-covars) = 0.0632437830264094	age, sex Genotype PCs
GBE_FH1065	FH1065_non_british_white	High BP (FH)	0.582142364415064	Diff R2 (full-covars) = 0.0447712399614559	age, sex Genotype PCs
GBE_FH1065	FH1065_s_asian	High BP (FH)	0.594840551227787	Diff R2 (full-covars) = 0.0244993607909093	age, sex Genotype PCs
GBE_FH1065	FH1065_e_asian	High BP (FH)	0.586041917687996	Diff R2 (full-covars) = 0.0207827315914834	age, sex Genotype PCs
GBE_FH1065	FH1065_african	High BP (FH)	0.593391831001332	Diff R2 (full-covars) = -0.00542143252397243	age, sex Genotype PCs
GBE_HC382	HC382_test	Asthma	0.616637645423535		
GBE_HC382	HC382_non_british_white	Asthma	0.617501647618805		
GBE_HC382	HC382_s_asian	Asthma	0.581882544371872		
GBE_HC382	HC382_e_asian	Asthma	0.515585097215912		
GBE_HC382	HC382_african	Asthma	0.556687562216265		
GBE_HC382	HC382_test	Asthma	0.620628357707193	Diff R2 (full-covars) = 0.0857023547487675	age, sex Genotype PCs
GBE_HC382	HC382_non_british_white	Asthma	0.633878234016832	Diff R2 (full-covars) = 0.0662104038746292	age, sex Genotype PCs
GBE_HC382	HC382_s_asian	Asthma	0.608650623296232	Diff R2 (full-covars) = 0.0325839930451467	age, sex Genotype PCs
GBE_HC382	HC382_e_asian	Asthma	0.577945070268068	Diff R2 (full-covars) = -0.0153618374669033	age, sex Genotype PCs
GBE_HC382	HC382_african	Asthma	0.617631645431677	Diff R2 (full-covars) = 0.00809592008236837	age, sex Genotype PCs
GBE_HC1581	HC1581_test	AD asthma	0.616203051942273		
GBE_HC1581	HC1581_non_british_white	AD asthma	0.617319183210051		
GBE_HC1581	HC1581_s_asian	AD asthma	0.583092366000259		
GBE_HC1581	HC1581_e_asian	AD asthma	0.507566897040583		
GBE_HC1581	HC1581_african	AD asthma	0.558006143047709		
GBE_HC1581	HC1581_test	AD asthma	0.620364319713072	Diff R2 (full-covars) = 0.0845821373836532	age, sex Genotype PCs
GBE_HC1581	HC1581_non_british_white	AD asthma	0.633885848072688	Diff R2 (full-covars) = 0.0657313656601101	age, sex Genotype PCs
GBE_HC1581	HC1581_s_asian	AD asthma	0.610777064239574	Diff R2 (full-covars) = 0.0341741933521922	age, sex Genotype PCs
GBE_HC1581	HC1581_e_asian	AD asthma	0.571449386654067	Diff R2 (full-covars) = -0.0216866520960066	age, sex Genotype PCs
GBE_HC1581	HC1581_african	AD asthma	0.618617008660459	Diff R2 (full-covars) = 0.00982245602498633	age, sex Genotype PCs
GBE_HC1036	HC1036_test	TTE asthma	0.614893782430198		
GBE_HC1036	HC1036_non_british_white	TTE asthma	0.618032930346797		
GBE_HC1036	HC1036_s_asian	TTE asthma	0.581277455875278		
GBE_HC1036	HC1036_e_asian	TTE asthma	0.52194604164382		
GBE_HC1036	HC1036_african	TTE asthma	0.551706271257632		
GBE_HC1036	HC1036_test	TTE asthma	0.618388383239375	Diff R2 (full-covars) = 0.0860365178450253	age, sex Genotype PCs
GBE_HC1036	HC1036_non_british_white	TTE asthma	0.633508131159989	Diff R2 (full-covars) = 0.0685802382218855	age, sex Genotype PCs
GBE_HC1036	HC1036_s_asian	TTE asthma	0.609501276548564	Diff R2 (full-covars) = 0.0331698477467068	age, sex Genotype PCs
GBE_HC1036	HC1036_e_asian	TTE asthma	0.583839911009447	Diff R2 (full-covars) = -0.00999185297758176	age, sex Genotype PCs
GBE_HC1036	HC1036_african	TTE asthma	0.60891168856793	Diff R2 (full-covars) = 0.00271877014935429	age, sex Genotype PCs
GBE_BIN_FC9006152	BIN_FC9006152_test	Asthma	0.62249745816734		
GBE_BIN_FC9006152	BIN_FC9006152_non_british_white	Asthma	0.621704810257542		
GBE_BIN_FC9006152	BIN_FC9006152_s_asian	Asthma	0.583733325772931		
GBE_BIN_FC9006152	BIN_FC9006152_e_asian	Asthma	0.518208440999138		
GBE_BIN_FC9006152	BIN_FC9006152_african	Asthma	0.561646395880168		
GBE_BIN_FC9006152	BIN_FC9006152_test	Asthma	0.62860285818475	Diff R2 (full-covars) = 0.0873431753128263	age, sex Genotype PCs
GBE_BIN_FC9006152	BIN_FC9006152_non_british_white	Asthma	0.639345622647506	Diff R2 (full-covars) = 0.0679743377775174	age, sex Genotype PCs
GBE_BIN_FC9006152	BIN_FC9006152_s_asian	Asthma	0.597407004989031	Diff R2 (full-covars) = 0.0396735908261208	age, sex Genotype PCs
GBE_BIN_FC9006152	BIN_FC9006152_e_asian	Asthma	0.596682662729169	Diff R2 (full-covars) = -0.0250719822812872	age, sex Genotype PCs
GBE_BIN_FC9006152	BIN_FC9006152_african	Asthma	0.625480719994926	Diff R2 (full-covars) = 0.00977386775384359	age, sex Genotype PCs
GBE_cancer1060	cancer1060_test	Non-melanoma skin cancer	0.642093500882945		
GBE_cancer1060	cancer1060_non_british_white	Non-melanoma skin cancer	0.663271451737735		
GBE_cancer1060	cancer1060_s_asian	Non-melanoma skin cancer	0.471813359500542		
GBE_cancer1060	cancer1060_e_asian	Non-melanoma skin cancer	0.452296819787985		
GBE_cancer1060	cancer1060_african	Non-melanoma skin cancer	0.541270708939564		
GBE_cancer1060	cancer1060_test	Non-melanoma skin cancer	0.707061703239697	Diff R2 (full-covars) = 0.0483711105960379	age, sex Genotype PCs
GBE_cancer1060	cancer1060_non_british_white	Non-melanoma skin cancer	0.73328960762903	Diff R2 (full-covars) = 0.0378381626384379	age, sex Genotype PCs
GBE_cancer1060	cancer1060_s_asian	Non-melanoma skin cancer	0.763663125559965	Diff R2 (full-covars) = -0.0093362913662488	age, sex Genotype PCs
GBE_cancer1060	cancer1060_e_asian	Non-melanoma skin cancer	0.864546525323911	Diff R2 (full-covars) = -0.00441696113074219	age, sex Genotype PCs
GBE_cancer1060	cancer1060_african	Non-melanoma skin cancer	0.804782328371599	Diff R2 (full-covars) = -0.000658761528328888	age, sex Genotype PCs
GBE_cancer1003	cancer1003_test	Skin cancer	0.632885404835193		
GBE_cancer1003	cancer1003_non_british_white	Skin cancer	0.650861581160715		
GBE_cancer1003	cancer1003_s_asian	Skin cancer	0.492913839457182		
GBE_cancer1003	cancer1003_e_asian	Skin cancer	0.569845952146832		
GBE_cancer1003	cancer1003_african	Skin cancer	0.522898997686984		
GBE_cancer1003	cancer1003_test	Skin cancer	0.693999180952517	Diff R2 (full-covars) = 0.0450803302221877	age, sex Genotype PCs
GBE_cancer1003	cancer1003_non_british_white	Skin cancer	0.716494349913026	Diff R2 (full-covars) = 0.0343580811086648	age, sex Genotype PCs
GBE_cancer1003	cancer1003_s_asian	Skin cancer	0.762315964665222	Diff R2 (full-covars) = -0.0101203431058919	age, sex Genotype PCs
GBE_cancer1003	cancer1003_e_asian	Skin cancer	0.830612913798753	Diff R2 (full-covars) = 0.00170435922648149	age, sex Genotype PCs
GBE_cancer1003	cancer1003_african	Skin cancer	0.787766640966336	Diff R2 (full-covars) = 0.00385505011565501	age, sex Genotype PCs
GBE_HC221	HC221_test	Diabetes	0.631122528396893		
GBE_HC221	HC221_non_british_white	Diabetes	0.631247736833765		
GBE_HC221	HC221_s_asian	Diabetes	0.601075079246068		
GBE_HC221	HC221_e_asian	Diabetes	0.561777122368729		
GBE_HC221	HC221_african	Diabetes	0.555412487575678		
GBE_HC221	HC221_test	Diabetes	0.695528324376453	Diff R2 (full-covars) = 0.0450597429963353	age, sex Genotype PCs
GBE_HC221	HC221_non_british_white	Diabetes	0.704197784946425	Diff R2 (full-covars) = 0.0435839779861837	age, sex Genotype PCs
GBE_HC221	HC221_s_asian	Diabetes	0.687460900232506	Diff R2 (full-covars) = 0.026175399164232	age, sex Genotype PCs
GBE_HC221	HC221_e_asian	Diabetes	0.695687793970242	Diff R2 (full-covars) = 0.0118696507055346	age, sex Genotype PCs
GBE_HC221	HC221_african	Diabetes	0.685862359734153	Diff R2 (full-covars) = 0.00637904020462854	age, sex Genotype PCs
GBE_BIN_FC10001757	BIN_FC10001757_test	Facial ageing (Younger than you are)	0.577530863414808		
GBE_BIN_FC10001757	BIN_FC10001757_non_british_white	Facial ageing (Younger than you are)	0.59792921087833		
GBE_BIN_FC10001757	BIN_FC10001757_s_asian	Facial ageing (Younger than you are)	0.546842467758115		
GBE_BIN_FC10001757	BIN_FC10001757_e_asian	Facial ageing (Younger than you are)	0.533617739089384		
GBE_BIN_FC10001757	BIN_FC10001757_african	Facial ageing (Younger than you are)	0.49845037909128		
GBE_BIN_FC10001757	BIN_FC10001757_test	Facial ageing (Younger than you are)	0.606897554228484	Diff R2 (full-covars) = 0.0339648403629025	age, sex Genotype PCs
GBE_BIN_FC10001757	BIN_FC10001757_non_british_white	Facial ageing (Younger than you are)	0.627784285558106	Diff R2 (full-covars) = 0.0202646010304242	age, sex Genotype PCs
GBE_BIN_FC10001757	BIN_FC10001757_s_asian	Facial ageing (Younger than you are)	0.623560982043241	Diff R2 (full-covars) = 0.0021008761142508	age, sex Genotype PCs
GBE_BIN_FC10001757	BIN_FC10001757_e_asian	Facial ageing (Younger than you are)	0.67211585792378	Diff R2 (full-covars) = -0.00078585801013864	age, sex Genotype PCs
GBE_BIN_FC10001757	BIN_FC10001757_african	Facial ageing (Younger than you are)	0.625754122081164	Diff R2 (full-covars) = -0.00960249297984817	age, sex Genotype PCs
GBE_HC1159	HC1159_test	TTE psoriasis	0.672900556503685		
GBE_HC1159	HC1159_non_british_white	TTE psoriasis	0.64564626501678		
GBE_HC1159	HC1159_s_asian	TTE psoriasis	0.604547564294607		
GBE_HC1159	HC1159_e_asian	TTE psoriasis	0.484920549129821		
GBE_HC1159	HC1159_african	TTE psoriasis	0.622225444702228		
GBE_HC1159	HC1159_test	TTE psoriasis	0.676057739248775	Diff R2 (full-covars) = 0.141130095415628	age, sex Genotype PCs
GBE_HC1159	HC1159_non_british_white	TTE psoriasis	0.663946515320114	Diff R2 (full-covars) = 0.0755178028122901	age, sex Genotype PCs
GBE_HC1159	HC1159_s_asian	TTE psoriasis	0.634177936243385	Diff R2 (full-covars) = 0.051535545756949	age, sex Genotype PCs
GBE_HC1159	HC1159_e_asian	TTE psoriasis	0.723056966814393	Diff R2 (full-covars) = 0.00221597665117212	age, sex Genotype PCs
GBE_HC1159	HC1159_african	TTE psoriasis	0.699062258313983	Diff R2 (full-covars) = 0.0189916860015332	age, sex Genotype PCs
GBE_HC649	HC649_test	TTE non-insulin-dependent diabetes mellitus	0.633234018497026		
GBE_HC649	HC649_non_british_white	TTE non-insulin-dependent diabetes mellitus	0.635820125618188		
GBE_HC649	HC649_s_asian	TTE non-insulin-dependent diabetes mellitus	0.585323965159104		
GBE_HC649	HC649_e_asian	TTE non-insulin-dependent diabetes mellitus	0.580796750655301		
GBE_HC649	HC649_african	TTE non-insulin-dependent diabetes mellitus	0.54525592845436		
GBE_HC649	HC649_test	TTE non-insulin-dependent diabetes mellitus	0.707462720906898	Diff R2 (full-covars) = 0.0418875299017414	age, sex Genotype PCs
GBE_HC649	HC649_non_british_white	TTE non-insulin-dependent diabetes mellitus	0.727350562063139	Diff R2 (full-covars) = 0.0365576086894533	age, sex Genotype PCs
GBE_HC649	HC649_s_asian	TTE non-insulin-dependent diabetes mellitus	0.687066759583085	Diff R2 (full-covars) = 0.017241841820234	age, sex Genotype PCs
GBE_HC649	HC649_e_asian	TTE non-insulin-dependent diabetes mellitus	0.755360474177632	Diff R2 (full-covars) = 0.0154379294873318	age, sex Genotype PCs
GBE_HC649	HC649_african	TTE non-insulin-dependent diabetes mellitus	0.700519038157426	Diff R2 (full-covars) = 0.00212668734274513	age, sex Genotype PCs
GBE_FH1220	FH1220_test	Diabetes (FH)	0.572834459503668		
GBE_FH1220	FH1220_non_british_white	Diabetes (FH)	0.567720701918427		
GBE_FH1220	FH1220_s_asian	Diabetes (FH)	0.571757687861879		
GBE_FH1220	FH1220_e_asian	Diabetes (FH)	0.536564946491416		
GBE_FH1220	FH1220_african	Diabetes (FH)	0.531272109018674		
GBE_FH1220	FH1220_test	Diabetes (FH)	0.573903489094941	Diff R2 (full-covars) = 0.0603693482106081	age, sex Genotype PCs
GBE_FH1220	FH1220_non_british_white	Diabetes (FH)	0.586111522704055	Diff R2 (full-covars) = 0.0346809437674402	age, sex Genotype PCs
GBE_FH1220	FH1220_s_asian	Diabetes (FH)	0.583359074955709	Diff R2 (full-covars) = 0.0369366572298943	age, sex Genotype PCs
GBE_FH1220	FH1220_e_asian	Diabetes (FH)	0.564653211712036	Diff R2 (full-covars) = 0.0225002394120054	age, sex Genotype PCs
GBE_FH1220	FH1220_african	Diabetes (FH)	0.598184222288083	Diff R2 (full-covars) = 0.0044146901345109	age, sex Genotype PCs
GBE_BIN1980	BIN1980_test	Worrier / anxious feelings	0.559719748377256		
GBE_BIN1980	BIN1980_non_british_white	Worrier / anxious feelings	0.55517736573191		
GBE_BIN1980	BIN1980_s_asian	Worrier / anxious feelings	0.52529852802267		
GBE_BIN1980	BIN1980_e_asian	Worrier / anxious feelings	0.540824245600597		
GBE_BIN1980	BIN1980_african	Worrier / anxious feelings	0.516559630312817		
GBE_BIN1980	BIN1980_test	Worrier / anxious feelings	0.616589674623648	Diff R2 (full-covars) = 0.0258658652770418	age, sex Genotype PCs
GBE_BIN1980	BIN1980_non_british_white	Worrier / anxious feelings	0.607803273999315	Diff R2 (full-covars) = 0.0141957674140075	age, sex Genotype PCs
GBE_BIN1980	BIN1980_s_asian	Worrier / anxious feelings	0.599779124685139	Diff R2 (full-covars) = -0.00373071473551656	age, sex Genotype PCs
GBE_BIN1980	BIN1980_e_asian	Worrier / anxious feelings	0.589066500030237	Diff R2 (full-covars) = 0.0107826536851516	age, sex Genotype PCs
GBE_BIN1980	BIN1980_african	Worrier / anxious feelings	0.604377905451187	Diff R2 (full-covars) = -0.00571114392151917	age, sex Genotype PCs
GBE_HC303	HC303_test	Malabsorption/coeliac disease	0.828668877494491		
GBE_HC303	HC303_non_british_white	Malabsorption/coeliac disease	0.809941641375411		
GBE_HC303	HC303_s_asian	Malabsorption/coeliac disease	0.762392724478029		
GBE_HC303	HC303_african	Malabsorption/coeliac disease	0.681510015408341		
GBE_HC303	HC303_test	Malabsorption/coeliac disease	0.83414806963856	Diff R2 (full-covars) = 0.259675247441982	age, sex Genotype PCs
GBE_HC303	HC303_non_british_white	Malabsorption/coeliac disease	0.812690762906155	Diff R2 (full-covars) = 0.178829673972287	age, sex Genotype PCs
GBE_HC303	HC303_s_asian	Malabsorption/coeliac disease	0.816985824687219	Diff R2 (full-covars) = 0.0603518210152908	age, sex Genotype PCs
GBE_HC303	HC303_african	Malabsorption/coeliac disease	0.842593000220113	Diff R2 (full-covars) = 0.0246313009024672	age, sex Genotype PCs
GBE_HC1215	HC1215_test	TTE gout	0.653887442487855		
GBE_HC1215	HC1215_non_british_white	TTE gout	0.658074291692397		
GBE_HC1215	HC1215_s_asian	TTE gout	0.613438019899252		
GBE_HC1215	HC1215_e_asian	TTE gout	0.626173493470396		
GBE_HC1215	HC1215_african	TTE gout	0.58952271345435		
GBE_HC1215	HC1215_test	TTE gout	0.792288483737409	Diff R2 (full-covars) = 0.038191392523125	age, sex Genotype PCs
GBE_HC1215	HC1215_non_british_white	TTE gout	0.817264273101641	Diff R2 (full-covars) = 0.029572852117615	age, sex Genotype PCs
GBE_HC1215	HC1215_s_asian	TTE gout	0.764918183208419	Diff R2 (full-covars) = 0.0237674187972425	age, sex Genotype PCs
GBE_HC1215	HC1215_e_asian	TTE gout	0.850304190486179	Diff R2 (full-covars) = 0.0197068233072787	age, sex Genotype PCs
GBE_HC1215	HC1215_african	TTE gout	0.775371319378105	Diff R2 (full-covars) = 0.0143251107443541	age, sex Genotype PCs
GBE_BIN_FC40001249	BIN_FC40001249_test	Past tobacco smoking (Smoked at least once)	0.559378984587383		
GBE_BIN_FC40001249	BIN_FC40001249_non_british_white	Past tobacco smoking (Smoked at least once)	0.551710030256585		
GBE_BIN_FC40001249	BIN_FC40001249_s_asian	Past tobacco smoking (Smoked at least once)	0.546193037412524		
GBE_BIN_FC40001249	BIN_FC40001249_e_asian	Past tobacco smoking (Smoked at least once)	0.530211542411173		
GBE_BIN_FC40001249	BIN_FC40001249_african	Past tobacco smoking (Smoked at least once)	0.489371663021113		
GBE_BIN_FC40001249	BIN_FC40001249_test	Past tobacco smoking (Smoked at least once)	0.595411011877157	Diff R2 (full-covars) = 0.0210428739917402	age, sex Genotype PCs
GBE_BIN_FC40001249	BIN_FC40001249_non_british_white	Past tobacco smoking (Smoked at least once)	0.577408238602776	Diff R2 (full-covars) = 0.0197782011919403	age, sex Genotype PCs
GBE_BIN_FC40001249	BIN_FC40001249_s_asian	Past tobacco smoking (Smoked at least once)	0.741286442109465	Diff R2 (full-covars) = 0.00744395679227061	age, sex Genotype PCs
GBE_BIN_FC40001249	BIN_FC40001249_e_asian	Past tobacco smoking (Smoked at least once)	0.674936051830694	Diff R2 (full-covars) = 0.00219384230475117	age, sex Genotype PCs
GBE_BIN_FC40001249	BIN_FC40001249_african	Past tobacco smoking (Smoked at least once)	0.660128980810723	Diff R2 (full-covars) = -0.00813168081500382	age, sex Genotype PCs
GBE_HC38	HC38_test	Psoriasis	0.691575319382725		
GBE_HC38	HC38_non_british_white	Psoriasis	0.664090549288977		
GBE_HC38	HC38_s_asian	Psoriasis	0.648253653109294		
GBE_HC38	HC38_e_asian	Psoriasis	0.57774498229044		
GBE_HC38	HC38_african	Psoriasis	0.62556669537384		
GBE_HC38	HC38_test	Psoriasis	0.698625794334392	Diff R2 (full-covars) = 0.145906022052322	age, sex Genotype PCs
GBE_HC38	HC38_non_british_white	Psoriasis	0.684038280923573	Diff R2 (full-covars) = 0.098523336223156	age, sex Genotype PCs
GBE_HC38	HC38_s_asian	Psoriasis	0.684901041142166	Diff R2 (full-covars) = 0.0520007577174885	age, sex Genotype PCs
GBE_HC38	HC38_e_asian	Psoriasis	0.888665879574972	Diff R2 (full-covars) = 0.0118654073199554	age, sex Genotype PCs
GBE_HC38	HC38_african	Psoriasis	0.731073593214286	Diff R2 (full-covars) = 0.0282007117206432	age, sex Genotype PCs
GBE_HC1125	HC1125_test	TTE cholelithiasis	0.616322002916202		
GBE_HC1125	HC1125_non_british_white	TTE cholelithiasis	0.623418959751092		
GBE_HC1125	HC1125_s_asian	TTE cholelithiasis	0.557457432623672		
GBE_HC1125	HC1125_e_asian	TTE cholelithiasis	0.557000046932933		
GBE_HC1125	HC1125_african	TTE cholelithiasis	0.569627242247613		
GBE_HC1125	HC1125_test	TTE cholelithiasis	0.673066036846779	Diff R2 (full-covars) = 0.0410863042195651	age, sex Genotype PCs
GBE_HC1125	HC1125_non_british_white	TTE cholelithiasis	0.666134617281285	Diff R2 (full-covars) = 0.0434262761025783	age, sex Genotype PCs
GBE_HC1125	HC1125_s_asian	TTE cholelithiasis	0.685163824294711	Diff R2 (full-covars) = 0.0108353709065345	age, sex Genotype PCs
GBE_HC1125	HC1125_e_asian	TTE cholelithiasis	0.697489088093116	Diff R2 (full-covars) = 0.0144177969681325	age, sex Genotype PCs
